Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Oil & Gas CAD,Real Estate CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
55250.572892575365,62383.14154763543,42910.12189142708,55384.23282732198,44664.97391111274,43958.128013763555,40592.565167186374,40315.42195296117,31512.67112936349,26293.135289430007,30443.277059656182,34624.202780360756,33956.9755339329,36055.58625957847,36099.09595721601,29519.53197156998,26789.34422836369,31504.281578859704,27156.74147618255,26199.275865488824,151753.90855198336,351988.10127441527,
55368.3109316292,62516.07897020511,43001.562637514566,55502.255693442654,44760.15421725925,44051.802043223506,40679.06723897924,40401.333437238434,31579.82410009076,26349.165517307898,30508.151169655837,34697.986372561485,34029.33727612403,36132.42010583367,36176.0225219031,29582.43759636554,26846.43186912207,31571.416671596337,27214.612034280013,26255.106080517195,152077.29357183474,352738.1819820835,
55215.99080055195,62344.095082978776,42883.26385708832,55349.56707571061,44637.0174908052,43930.61401800636,40567.15772341548,40290.18797693253,31492.94691591474,26276.67805511443,30424.222194635724,34602.531016538225,33935.72139680324,36033.018573187044,36076.50103750755,29501.05529128082,26772.57641006154,31484.56261654578,27139.743698899565,26182.87737907514,151658.92369742517,351767.78708992555,
54636.727029558046,61690.05129795614,42433.38111887737,54768.901973404136,44168.73635154171,43469.74366561031,40141.57295312218,39867.50886019127,31162.558509843773,26001.01284656318,30105.045640479875,34239.52036850014,33579.70616167476,35655.000866425384,35698.02716187363,29191.563560922234,26491.708796428873,31154.26216906795,26855.024181040702,25908.19622120443,150067.88967318434,348077.4370317346,
59074.903457460045,35007.88033490723,60134.7246818535,46493.74723717057,30162.083350623278,47055.95888025711,34088.341304297166,65419.92864865443,35283.852786874806,23306.63598065795,27088.544061963592,25867.857535152812,24426.87472270983,23515.253846909545,42401.4473639692,40407.775947149705,33602.51589722612,27985.3328479905,26065.342903567216,36089.438065562616,189042.17818700583,306616.14051504625,
58248.85303760132,34518.361562018545,59293.85467336836,45843.62041210134,29740.323852809834,46397.97059225455,33611.680539764915,64505.15509229539,34790.4750629515,22980.73690489932,26709.76217852201,25506.144636321827,24085.311233993154,23186.437646180384,41808.543586769694,39842.74988137312,33132.648479072814,27594.011075190392,25700.868546622092,35584.79576025626,186398.78206576066,302328.69564786507,
58579.878971934275,34714.5280492854,59630.81931077991,46104.14789871682,29909.336940232963,46661.648429078894,33802.69439454406,64871.73534444104,34988.18796051132,23111.335526312403,26861.552703483052,25651.09505026422,24222.18710775132,23318.20525679282,42046.13989094029,40069.174657451746,33320.94001354526,27750.826751754223,25846.925568866318,35787.02275100889,187458.07899220847,304046.81770063564,
59051.09079988375,34993.7689167229,60110.48481816375,46475.00595081036,30149.925237438485,47036.99097053303,34074.60054550933,65393.55835825356,35269.630126231925,23297.24124771078,27077.62486978154,25857.430392700335,24417.028429793754,23505.775021640206,42384.3556534843,40391.48787089846,33588.9709710742,27974.05216686763,26054.836156220284,36074.89067943959,188965.9766802207,306492.5458118114,
58687.93859237633,34778.564349644235,59740.817552743814,46189.19410929583,29964.50932457645,46747.72303535901,33865.04867711168,64991.40126423742,35052.72906877786,23153.9679487194,26911.102979799143,25698.412450772717,24266.868667206127,23361.219282319333,42123.70047995832,40143.08842922626,33382.40562586517,27802.017431188444,25894.60420896566,35853.037433235826,187803.87432706053,304607.67894333444,
59090.81678075279,35017.31059522013,60150.92349486844,46506.27150699709,30170.208272636683,47068.6345960465,34097.52386345411,65437.55116538227,35293.357387365875,23312.914214078915,27095.841048229486,25874.82569854802,24433.45472084345,23521.588276843002,42412.869269050585,40418.66080627861,33611.567586989906,27992.87140705706,26072.364264654323,36099.15967087687,189093.10149151232,306698.7353477963,
58502.399164182105,34668.61339383255,59551.94949238174,46043.168931561886,29869.777799504205,46599.9320921193,33757.98576234546,64785.933706212236,34941.91135283728,23080.767661289457,26826.024669354003,25617.168009990215,24190.149991366274,23287.363778590254,41990.52818786675,40016.177758111364,33276.868566630736,27714.122532499696,25812.739516262496,35739.68957635178,187210.1403454102,303644.6746884524,
58549.153263299086,34696.31994621366,59599.542373852484,46079.96583074279,29893.649206007052,46637.17394672708,33784.96455697391,64837.70949676375,34969.836320190196,23099.213409059616,26847.463561334916,25637.640804770374,24209.48233818468,23305.97463438134,42024.086287105725,40048.157990852495,33303.46286077071,27736.27117683457,25833.368608386336,35768.25211417477,187359.75543098728,303887.3422272124,
58869.57319991462,34886.20130261796,59925.71073881355,46332.1460743124,30057.247151492626,46892.40360398167,33969.8583700957,65192.54459871342,35161.214540243716,23225.627679529334,26994.39075145029,25777.94703951119,24341.972739222787,23433.520439895026,42254.0700582439,40267.32816718776,33485.7215761263,27888.06251380688,25974.745995943773,35963.99979687365,188385.11271821434,305550.4160294384,
58828.91235370948,34862.10562145801,59884.32042501238,46300.14475064925,30036.48679877822,46860.01531394504,33946.395601271026,65147.51651568913,35136.9289091597,23209.58588367856,26975.745894504944,25760.14237263347,24325.15989081775,23417.33505381424,42224.88543619228,40239.51577534083,33462.59319755879,27868.80040336177,25956.805401257072,35939.15968703122,188254.9962984883,305339.3742671361,
59962.88618434219,35534.10028996041,61038.6380812508,47192.616673061595,30615.463846478342,47763.27918443052,34600.73923463109,66403.28644077847,35814.22101397076,23656.969014844923,27495.724739638863,26256.689498106505,24794.0465936059,23868.722714604628,43038.803511002436,41015.164279127785,34107.61115680629,28405.993580732247,26457.143362205206,36631.91542480502,191883.76029814917,311225.03228846565,
61204.615424755466,36269.950983107046,62302.644311162454,48169.89538300231,31249.457956603655,48752.37534299429,35317.26161007965,67778.3854008179,36555.872530192864,24146.864549142178,28065.11436659247,26800.42081560877,25307.489067819042,24363.003307352017,43930.063825386176,41864.51847180582,34813.92168968908,28994.233324959197,27005.025737807646,37390.49999952824,195857.34614573768,317669.97260960157,
61983.169487139865,36731.32334014925,63095.16586348522,48782.64112896935,31646.967070427498,49372.53053244794,35766.51527024885,68640.56118493888,37020.8819557872,24454.02503627394,28422.11699866122,27141.335897825986,25629.413293398437,24672.91319021277,44488.87674193995,42397.056593315,35256.77260821762,29363.054826151696,27348.543499451178,37866.12631409932,198348.75192341232,321710.8973986283,
61280.12985555982,36314.70095310168,62379.51349316961,48229.32753867404,31288.0136278412,48812.52616411843,35360.83614918172,67862.01056795375,36600.975271015865,24176.657020175342,28099.741185536503,26833.487252006787,25338.713520726407,24393.06245100763,43984.26486466974,41916.17103528256,34856.87520654756,29030.00649355029,27038.344616348015,37436.63250612696,196098.99550355822,318061.9147368214,
61278.29080879393,36313.61113110719,62377.6414533613,48227.88015288944,31287.074659199832,48811.06127625693,35359.77495313803,67859.97399571809,36599.876857788615,24175.93146683517,28098.897898515548,26832.681965887703,25337.95309350045,24392.330403234293,43982.94487529896,41914.91311042237,34855.829134619045,29029.135288810976,27037.533182358908,37435.50901441605,196093.11047648132,318052.36954269354,
61471.14762465672,36427.8983823146,62573.95817748899,48379.66433745688,31385.542248892598,48964.68086538671,35471.060263434396,68073.54487598599,36715.06505280189,24252.018660222453,28187.331565748053,26917.130561576298,25417.69743508695,24469.098653636695,44121.36927632193,42046.8289418359,34965.52841200482,29120.496626164837,27122.626491743213,37553.327135212705,196710.26040674176,319053.3531938044,
61796.30497999428,36620.58714047514,62904.94895186383,48635.573073765816,31551.558995087067,49223.68410105676,35658.68773732999,68433.62622594682,36909.272805787245,24380.301969610224,28336.43107893601,27059.5112283587,25552.146710822424,24598.53022784923,44354.75336466464,42269.23955604044,35150.48182813183,29274.532202772196,27266.09414836992,37751.96895348444,197750.77763333026,320741.0155938873,
61684.54137711261,36554.355854319976,62791.18027692083,48547.61171625911,31494.49545526918,49134.65909731221,35594.19612384522,68309.85849213578,36842.51940831708,24336.20822665344,28285.18235733016,27010.571919316237,25505.93359211432,24554.041801482184,44274.53421495063,42192.79222629506,35086.909346032604,29221.58684960397,27216.781217450844,37683.691472047896,197393.12939872936,320160.9295918795,
62639.16040273138,37120.06458439608,63762.92544994481,49298.92594763782,31981.898682928084,49895.05836987599,36145.045592169816,69367.00975075104,37412.68770646313,24712.83107033407,28722.918824499917,27428.582741337043,25900.658898157293,24934.035798944737,44959.71905654018,42845.76039796321,35629.90813412624,29673.814946670664,27637.98329800846,38266.877599911575,200447.9504712967,325115.6833733772,
63359.80614890192,37547.12038253149,64496.49979374919,49866.09608603885,32349.841341995143,50469.08684244813,36560.884073778856,70165.05749245206,37843.11005049081,24997.14517148365,29053.36784609272,27744.140793982482,26198.63862103297,25220.894797658104,45476.96785232234,43338.688699902705,36039.82010561852,30015.20375802257,27955.95044457279,38707.12715600879,202754.04719907854,328856.0469531249,
63066.5954755244,37373.36327814774,64198.028834248864,49635.330360876535,32200.135726715154,50235.53065221854,36391.69098292001,69840.35410389396,37667.98319239205,24881.465686116837,28918.917347143633,27615.74901536235,26077.398974977325,25104.179864385966,45266.5137304172,43138.12990925342,35873.038346584435,29876.302163456916,27826.578472766283,38528.00187915345,201815.76069975522,327334.19723747415,
63199.268663124094,37451.985616963495,64333.08221803841,49739.74819803562,32267.875147494,50341.211130642,36468.248177873094,69987.27724652103,37747.225323077946,24933.808821810766,28979.754069301343,27673.844262492712,26132.25799535463,25156.991523863864,45361.74088867517,43228.87958678074,35948.50445206295,29939.1529359115,27885.117241795087,38609.053231023834,202240.32048577195,328022.8101399216,
63451.73806905852,37601.5993824357,64590.08099971886,49938.44930557253,32396.77934910239,50542.31497150952,36613.932093964184,70266.86349305788,37898.01851664778,25033.414782988577,29095.522834490737,27784.396159194486,26236.65153963724,25257.489058716405,45542.95266559242,43401.57097671851,36092.11208796174,30058.754322380075,27996.51313502883,38763.289267913526,203048.23321402195,329333.2006833693,
63606.908325021854,37693.55351920739,64748.03505592629,50060.57302033546,32476.00517800745,50665.91543053198,36703.47090547256,70438.70003411671,37990.697541883164,25094.63361635268,29166.67549102949,27852.342475481622,26300.812870105372,25319.255862298152,45654.32726048144,43507.70885540574,36180.37479661837,30132.262546805163,28064.978180139417,38858.08429955059,203544.7845659555,330138.57999373024,
63734.99416496154,37769.457388613344,64878.41879368329,50161.38047524913,32541.402420392747,50767.94186924949,36777.381036045284,70580.54311839347,38067.19977305092,25145.16692019296,29225.40870455761,27908.429004039666,26353.775068650695,25370.241490104476,45746.26181614574,43595.32074504705,36253.231563551264,30192.94017222707,28121.492895250605,38936.333195732164,203954.6646463275,330803.38321131346,
62822.00864026857,37228.42073640841,63949.05403889423,49442.83307640592,32075.2561572248,50040.70565228032,36250.55559325758,69569.497066906,37521.89804652314,24784.969610772867,28806.76310099112,27508.648757231113,25976.26479389617,25006.820051977724,45090.95972670244,42970.83026997838,35733.914411733575,29760.43495768484,27718.660569265478,38378.58138202181,201033.0725295422,326064.7195564664,
63479.99095745089,37618.342088357655,64618.84075327761,49960.685188743824,32411.204526711026,50564.8197354047,36630.2350254289,70298.15092366839,37914.893207870235,25044.56130624337,29108.47807550346,27796.76760034998,26248.33382305921,25268.735354581004,45563.23138447196,43420.89621158481,36108.18267082831,30072.13845742394,28008.979024617525,38780.549234602164,203138.64364635752,329479.84149173746,
58516.44268812824,58327.58531512809,35070.36152954977,35972.45622238098,48060.183037500276,37660.55876012944,47996.44365200934,63133.21293153862,46844.05093904108,29532.329096226928,30339.99667323058,27104.51207466129,36174.26631253677,34637.90155673917,31617.68731218801,27631.672969350366,31620.87566187264,50682.89847001289,29544.738994856692,33629.30905683737,236203.70490013433,293191.6338988109,
59689.53247719988,59496.889046030774,35773.42345743611,36693.602606948596,49023.654284081094,38415.546843866854,48958.637103515015,64398.85595491911,47783.14216384805,30124.36907881657,30948.228114904585,27647.881167037864,36899.45842075432,35332.2938807504,32251.532850914038,28185.61015223876,32254.785118025764,51698.94777076419,30137.027760945417,34303.4819432236,240938.92361183936,299069.30000713887,
60306.46351814708,60111.828988914545,36143.165595729304,37072.85540912215,49530.346375865636,38812.59708566588,49464.65719947012,65064.46098801689,48277.012737321405,30435.724480716744,31268.098648212792,27933.640418291514,37280.83887975858,35697.47665130117,32584.87390600536,28476.927190407805,32588.159787462035,52233.29080111506,30448.513998749622,34658.03125773583,243429.18772984578,302160.38025038305,
