2004-05-03,1000000.0000000001,[CMG.TO, PSI.TO, ACD.TO, GDL.TO, BR.TO, CGY.TO, WJX.TO, ENGH.TO, PEY.TO, CTC.TO, MRD.TO, MEQ.TO, VET.TO, MFC.TO, CCA.TO, SU.TO, POW.TO, RET.TO, CGO.TO, CIGI.TO, BLX.TO, SXI.TO, IPL.TO, FTS.TO, ENB.TO, AQN.TO, T.TO, SCI, L, NVO, PNR, WAT, OXY, MON, KYO, BAM, RENX, BP, COP, DVA, INGR, SYK, PHI, KMB, CW, BAP, ITT, ADM, IEX, AON, AVY, SJM, VZ, SRE, SON, UN, NSC, UL, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-03-31,1556966.8979465533,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-04-07,1551370.914982617,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-04-14,1578015.2777171845,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-04-21,1573404.656811464,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-04-28,1593986.7981124446,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-05-05,1593041.2486480852,[TA.TO, SNC.TO, LB.TO, SAP.TO, OTEX.TO, WTE.TO, WJA.TO, BLX.TO, CWB.TO, CMG.TO, FFH.TO, SU.TO, PPL.TO, BCE.TO, ENB.TO, CCA.TO, FRU.TO, VET.TO, NWC.TO, IDG.TO, SXI.TO, CGY.TO, CIGI.TO, FCR.TO, AQN.TO, CGO.TO, MEQ.TO, CHL, MON, TAC, SJR, OXY, PHI, PH, IRM, VGR, ENB, HRS, WAT, SBR, SLF, CW, VCO, NVO, CL, TD, TEVA, SXT, NLY, CM, CVS, UN, ITW, PNR, CNI, CP, CLX, KMB, NSC, BLL, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.0214774701422557, 0.019103298403833843, 0.00831470154903346, 0.005940588706763813, 0.003650594070750964, 0.020358214230125356, 0.026717795833114528, 0.03133881418926924, 0.022083102914766544, 0.027831157256823186, 0.0041182520163405775, 0.007082207823294421, 0.022954517631851964, 0.020101450370319796, 0.027085279969877862, 0.018060766512493, 0.012378889064926197, 0.006561792054543071, 0.019716298826416057, 0.013096015357032862, 0.023273519734204155, 0.04562480963741022, 0.020807100621820517, 0.020450590671940588, 0.022327548815663758, 0.015558722872804324, 0.019357223450357626, 0.0033435870767510177, 0.0016855406920343085, 0.010251830679741074, 0.003827728066559808, 0.0023469018556999837, 0.0027788241240836917, 0.002921403353474564, 0.017802215385545887, 0.011338270567229681, 0.01035475872938676, 0.0020705459250496775, 0.009788553818302499, 0.012441399526234591, 0.006263870927849818, 0.0028950391531621746, 0.020688726426607077, 0.008525156672439391, 0.009772631825742647, 0.013045208133812047, 0.01689981993486648, 0.013030856108390441, 0.011262531030078153, 0.0065654519105107015, 0.005313139022415021, 0.010965112585633912, 0.018524511371381717, 0.0028560813475989335, 0.004364039846202251, 0.00201848849514591, 0.019026617924285207, 0.015992442113129585, 0.0035713952154887907, 0.0029913649548142796, -1.2735294626281417E-8, -1.2735294626231723E-8, -1.2735294626247874E-8, -1.2735294626311233E-8, 0.09514927966646967, 0.11395600374702729]
2008-05-05,1593041.2486480845,[CMG.TO, ARX.TO, FRU.TO, MTL.TO, KEY.TO, PEY.TO, PSI.TO, WFT.TO, ENB.TO, OTEX.TO, TPK.TO, FFH.TO, PPL.TO, NPI.TO, CVG.TO, NA.TO, CAE.TO, SAP.TO, RET.TO, AQN.TO, BLX.TO, FCR.TO, BCE.TO, T.TO, CCA.TO, MEQ.TO, MRD.TO, KOF, SR, RPM, OXY, UVV, SNA, MON, NSC, NFG, BAP, INGR, SBR, BLL, HRL, HR, PSA, NVO, STE, BCH, FE, DOV, APH, EW, KYO, CP, TDY, SON, ENB, ORCL, CNI, SXT, BBT, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.014999590029543259, 0.00722015021226537, 0.008775536991958254, 0.006234459616927156, 0.010936281195109403, 0.005300595614084109, 0.008821329505632945, 0.013305197768438111, 0.014434495030055746, 0.004294268052997985, 0.010222116463723946, 0.00933711642079199, 0.010046477615561359, 0.00776164050226578, 0.16785564566163155, 0.01748802841322539, 0.00613087460756911, 0.02673744246321153, 0.010546744847354779, 0.02125680077432195, 0.013278339476772632, 0.06086697692368981, 0.0208905656161731, 0.010651245690892477, 0.00996874051405366, 0.023515944385219638, 0.006364104901748458, 0.00657479737564022, 0.006635035731865679, 0.0071892658980353226, 0.006017404113421234, 0.006692443926267345, 0.0063504247182604116, 0.004803757061701558, 0.006686107820974973, 0.008864259409208573, 0.007797512374948212, 0.0074415364147711474, 0.0124583957149582, 0.006985942441618709, 0.01199914084222068, 0.006087885159122054, 0.0060317459155131235, 0.006432414002007539, 0.007948686162701883, 0.010205113534625814, 0.008315078494183687, 0.005667480232548708, 0.005015979805515139, 0.032670131313022543, 0.005738474729236116, 0.007180326752677643, 0.006730587924225841, 0.005526362923582105, 0.007355299457187091, 0.007835121215366345, 0.0049224245355206095, 0.007365973074829088, 0.009388594306665622, 0.015867101753447438, 0.008042696279343113, 0.010612957558108694, 0.011906237366758199, 0.005853543791417832, 0.08725373913163618, 0.07630931144164574]
2008-05-12,1627311.2812759883,[CMG.TO, ARX.TO, FRU.TO, MTL.TO, KEY.TO, PEY.TO, PSI.TO, WFT.TO, ENB.TO, OTEX.TO, TPK.TO, FFH.TO, PPL.TO, NPI.TO, CVG.TO, NA.TO, CAE.TO, SAP.TO, RET.TO, AQN.TO, BLX.TO, FCR.TO, BCE.TO, T.TO, CCA.TO, MEQ.TO, MRD.TO, KOF, SR, RPM, OXY, UVV, SNA, MON, NSC, NFG, BAP, INGR, SBR, BLL, HRL, HR, PSA, NVO, STE, BCH, FE, DOV, APH, EW, KYO, CP, TDY, SON, ENB, ORCL, CNI, SXT, BBT, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.014999590029543259, 0.00722015021226537, 0.008775536991958254, 0.006234459616927156, 0.010936281195109403, 0.005300595614084109, 0.008821329505632945, 0.013305197768438111, 0.014434495030055746, 0.004294268052997985, 0.010222116463723946, 0.00933711642079199, 0.010046477615561359, 0.00776164050226578, 0.16785564566163155, 0.01748802841322539, 0.00613087460756911, 0.02673744246321153, 0.010546744847354779, 0.02125680077432195, 0.013278339476772632, 0.06086697692368981, 0.0208905656161731, 0.010651245690892477, 0.00996874051405366, 0.023515944385219638, 0.006364104901748458, 0.00657479737564022, 0.006635035731865679, 0.0071892658980353226, 0.006017404113421234, 0.006692443926267345, 0.0063504247182604116, 0.004803757061701558, 0.006686107820974973, 0.008864259409208573, 0.007797512374948212, 0.0074415364147711474, 0.0124583957149582, 0.006985942441618709, 0.01199914084222068, 0.006087885159122054, 0.0060317459155131235, 0.006432414002007539, 0.007948686162701883, 0.010205113534625814, 0.008315078494183687, 0.005667480232548708, 0.005015979805515139, 0.032670131313022543, 0.005738474729236116, 0.007180326752677643, 0.006730587924225841, 0.005526362923582105, 0.007355299457187091, 0.007835121215366345, 0.0049224245355206095, 0.007365973074829088, 0.009388594306665622, 0.015867101753447438, 0.008042696279343113, 0.010612957558108694, 0.011906237366758199, 0.005853543791417832, 0.08725373913163618, 0.07630931144164574]
2008-05-19,1600897.2294440714,[CMG.TO, ARX.TO, FRU.TO, MTL.TO, KEY.TO, PEY.TO, PSI.TO, WFT.TO, ENB.TO, OTEX.TO, TPK.TO, FFH.TO, PPL.TO, NPI.TO, CVG.TO, NA.TO, CAE.TO, SAP.TO, RET.TO, AQN.TO, BLX.TO, FCR.TO, BCE.TO, T.TO, CCA.TO, MEQ.TO, MRD.TO, KOF, SR, RPM, OXY, UVV, SNA, MON, NSC, NFG, BAP, INGR, SBR, BLL, HRL, HR, PSA, NVO, STE, BCH, FE, DOV, APH, EW, KYO, CP, TDY, SON, ENB, ORCL, CNI, SXT, BBT, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.014999590029543259, 0.00722015021226537, 0.008775536991958254, 0.006234459616927156, 0.010936281195109403, 0.005300595614084109, 0.008821329505632945, 0.013305197768438111, 0.014434495030055746, 0.004294268052997985, 0.010222116463723946, 0.00933711642079199, 0.010046477615561359, 0.00776164050226578, 0.16785564566163155, 0.01748802841322539, 0.00613087460756911, 0.02673744246321153, 0.010546744847354779, 0.02125680077432195, 0.013278339476772632, 0.06086697692368981, 0.0208905656161731, 0.010651245690892477, 0.00996874051405366, 0.023515944385219638, 0.006364104901748458, 0.00657479737564022, 0.006635035731865679, 0.0071892658980353226, 0.006017404113421234, 0.006692443926267345, 0.0063504247182604116, 0.004803757061701558, 0.006686107820974973, 0.008864259409208573, 0.007797512374948212, 0.0074415364147711474, 0.0124583957149582, 0.006985942441618709, 0.01199914084222068, 0.006087885159122054, 0.0060317459155131235, 0.006432414002007539, 0.007948686162701883, 0.010205113534625814, 0.008315078494183687, 0.005667480232548708, 0.005015979805515139, 0.032670131313022543, 0.005738474729236116, 0.007180326752677643, 0.006730587924225841, 0.005526362923582105, 0.007355299457187091, 0.007835121215366345, 0.0049224245355206095, 0.007365973074829088, 0.009388594306665622, 0.015867101753447438, 0.008042696279343113, 0.010612957558108694, 0.011906237366758199, 0.005853543791417832, 0.08725373913163618, 0.07630931144164574]
2008-05-26,1607302.379119472,[CMG.TO, ARX.TO, FRU.TO, MTL.TO, KEY.TO, PEY.TO, PSI.TO, WFT.TO, ENB.TO, OTEX.TO, TPK.TO, FFH.TO, PPL.TO, NPI.TO, CVG.TO, NA.TO, CAE.TO, SAP.TO, RET.TO, AQN.TO, BLX.TO, FCR.TO, BCE.TO, T.TO, CCA.TO, MEQ.TO, MRD.TO, KOF, SR, RPM, OXY, UVV, SNA, MON, NSC, NFG, BAP, INGR, SBR, BLL, HRL, HR, PSA, NVO, STE, BCH, FE, DOV, APH, EW, KYO, CP, TDY, SON, ENB, ORCL, CNI, SXT, BBT, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.014999590029543259, 0.00722015021226537, 0.008775536991958254, 0.006234459616927156, 0.010936281195109403, 0.005300595614084109, 0.008821329505632945, 0.013305197768438111, 0.014434495030055746, 0.004294268052997985, 0.010222116463723946, 0.00933711642079199, 0.010046477615561359, 0.00776164050226578, 0.16785564566163155, 0.01748802841322539, 0.00613087460756911, 0.02673744246321153, 0.010546744847354779, 0.02125680077432195, 0.013278339476772632, 0.06086697692368981, 0.0208905656161731, 0.010651245690892477, 0.00996874051405366, 0.023515944385219638, 0.006364104901748458, 0.00657479737564022, 0.006635035731865679, 0.0071892658980353226, 0.006017404113421234, 0.006692443926267345, 0.0063504247182604116, 0.004803757061701558, 0.006686107820974973, 0.008864259409208573, 0.007797512374948212, 0.0074415364147711474, 0.0124583957149582, 0.006985942441618709, 0.01199914084222068, 0.006087885159122054, 0.0060317459155131235, 0.006432414002007539, 0.007948686162701883, 0.010205113534625814, 0.008315078494183687, 0.005667480232548708, 0.005015979805515139, 0.032670131313022543, 0.005738474729236116, 0.007180326752677643, 0.006730587924225841, 0.005526362923582105, 0.007355299457187091, 0.007835121215366345, 0.0049224245355206095, 0.007365973074829088, 0.009388594306665622, 0.015867101753447438, 0.008042696279343113, 0.010612957558108694, 0.011906237366758199, 0.005853543791417832, 0.08725373913163618, 0.07630931144164574]
