,CAD,Mining CAD,3865338.5
,CXO,Mining CAD,3043377
,COLS.P,CPC CAD,24488
,GTP,Mining CAD,
,CMU,Mining CAD,690133
,CMD,Mining CAD,322094.5
,CAQ.P,CPC CAD,15000
,CCE,Mining CAD,853673
,CVB,Mining CAD,993387.5
,CSL,Mining CAD,363861
,CN,Mining CAD,456388
,CFM,Mining CAD,435939.5
,CQR,Mining CAD,951372
,FFP,Real Estate CAD,1065.5
,WCC,Mining CAD,24562.5
,CEM,Mining CAD,1056026
,C,Mining CAD,1327164.5
,CNS,Technology CAD,261790.5
,CUU,Mining CAD,1299257
,CPL,Mining CAD,242200
,COL,Mining CAD,470004.5
,CUO,Mining CAD,812555.5
,CLH,Mining CAD,1614119.5
,CDB,Mining CAD,3551325.5
,CKK,Industrial Products & Services CAD,293944
,CGLD,Mining CAD,4411698
,CGP,Mining CAD,5688786.5
,CCC,Mining CAD,7897837
,CSO,Mining CAD,3050366.5
,CBX,Technology CAD,2700351.5
,COT,Life Sciences CAD,1238874
,COV,Life Sciences CAD,20101262
,CIT,Mining CAD,29298.5
,CRV,Mining CAD,
,CRE,Mining CAD,33168713
,COPS,Mining CAD,444511.5
,CWM,Mining CAD,1498379
,CWV,Oil & Gas CAD,440692.5
,CNH,Industrial Products & Services CAD,38110.5
,CUZ,Mining CAD,27522298.5
,CPTO,Technology CAD,46056902.5
,CLM,Mining CAD,15045610
,CPM,Mining CAD,626631
,KUB,Oil & Gas CAD,806694
,WATR,Clean Technology CAD,3988421.5
,CUI,Mining CAD,129162
,CUV,Consumer Products & Services CAD,20861714
,CVM,Life Sciences CAD,6668395.5
,CWC,Industrial Products & Services CAD,1767112
,CYM,Industrial Products & Services CAD,634134
,CYP,Mining CAD,8013786
,DJI,Mining CAD,1704029
,DAL,Industrial Products & Services CAD,54792.5
,DMR,Mining CAD,194661.5
,DAR,Technology CAD,55290.5
,DAC,Technology CAD,1453865.5
,DM,Technology CAD,27473031.5
,DLS,Industrial Products & Services CAD,1779125
,DEC,Mining CAD,1562420
,DE,Financial Services CAD,1841730
,MKT,Technology CAD,11527141
,DSM,Mining CAD,1311527.5
,DEF,Mining CAD,2687694.5
,DVA,Life Sciences CAD,2980946
,DELX,Technology CAD,3322756
,NINE,Life Sciences CAD,68055867
,DAU,Mining CAD,466410.5
,DLI,Mining CAD,21458932
,DME,Mining CAD,692865.5
,DSY,Technology CAD,236091
,GSD,Life Sciences CAD,610277
,ADK,Technology CAD,6507575
,DMI,Mining CAD,968820
,DMA,Life Sciences CAD,8347485
,DWS,Consumer Products & Services CAD,5402137
,DFR,Mining CAD,86649
,DOS,Mining CAD,2334587
,DHR,Mining CAD,2883
,DSV,Mining CAD,661847.5
,DCY,Mining CAD,28563
,DUG,Industrial Products & Services CAD,7673017
,DVG,Industrial Products & Services CAD,547840.5
,DVT,Industrial Products & Services CAD,123392
,DLC,Consumer Products & Services CAD,16326
,DMGI,Technology CAD,24474395
,DV,Mining CAD,5912754
,DBV,Mining CAD,1014370.5
,DXA,Oil & Gas CAD,24777
,FLT,Technology CAD,96690146.5
,DUKE.P,CPC CAD,54023
,DPH,Mining CAD,79744
,DVI,Mining CAD,5806922.5
,DRV,Mining CAD,690257
,DGO,Mining CAD,857393.5
,DXX,Technology CAD,6754
,DYA,Clean Technology CAD,7564626
,DYG,Mining CAD,321227
,DNX,Technology CAD,90818
,ESV,Clean Technology CAD,44616
,ETMC,Mining CAD,1225867
,EGA,Mining CAD,461679.5
,EPL,Mining CAD,2435706.5
,EWK,Clean Technology CAD,216140.5
,EAM,Mining CAD,2648549
,EAS,Mining CAD,1030529.5
,EW,Oil & Gas CAD,452295
,ETF,Mining CAD,157103.5
,EBM,Life Sciences CAD,247616.5
,EONE.P,CPC CAD,72000
,ETWO.P,CPC CAD,72000
,EOG,Oil & Gas CAD,4240473.5
,ECM,Clean Technology CAD,468182
,YFI,Technology CAD,14769859.5
,ESU,Clean Technology CAD,5244024
,EGT,Clean Technology CAD,9416720
,ES,Technology CAD,200348
,ELN,Mining CAD,190507
,ERA,Mining CAD,2405513
,ELT,Mining CAD,756658
,ELM,Real Estate CAD,68421
,ECT,Technology CAD,1877580
,ELO,Mining CAD,1494382
,ELY,Mining CAD,824811.5
,ELC,Mining CAD,251305
,EMC,Life Sciences CAD,173874916.5
,EBY,Oil & Gas CAD,3192799
,EMH,Life Sciences CAD,848459056.5
,EMO,Mining CAD,1692030.5
,EMR,Mining CAD,26254.5
,EIL,Industrial Products & Services CAD,1965749.5
,EP,Mining CAD,43442.5
,EMX,Mining CAD,3269868
,ENA,Technology CAD,248855
,EPO,Mining CAD,2315092.5
,EU,Mining CAD,511667.5
,EDG,Mining CAD,142031.5
,EHT,Clean Technology CAD,2120141
,EGD,Industrial Products & Services CAD,2292387
,ENER,Mining CAD,
,VEIN,Mining CAD,1150528.5
,EL,Technology CAD,6719218.5
,EGM,Mining CAD,906106.5
,EWS,Clean Technology CAD,239525
,ENW,Clean Technology CAD,12139423
,EPWR,Mining CAD,1294347
,EQ,Technology CAD,2568336
,EQG,Technology CAD,106544.5
,EQX,Mining CAD,57903309
,EXX,Mining CAD,3309130
,EV,Mining CAD,992405.5
,ERC,Mining CAD,950078
,ESK,Mining CAD,712058.5
,ESR,Oil & Gas CAD,841151
,EPI,Life Sciences CAD,1828381
,ESX,Mining CAD,106929.5
,ESS,Financial Services CAD,200
,ECC,Mining CAD,540953.5
,EUK,Mining CAD,220404.5
,EUO,Industrial Products & Services CAD,2370595.5
,ERE,Real Estate CAD,10803327
,EVX,Mining CAD,600352
,TIN,Mining CAD,97632.5
,TNA,Consumer Products & Services CAD,756357
,EVR,Mining CAD,1470409.5
,EVM,Mining CAD,32194709.5
,EXT.P,CPC CAD,
,XI,Financial Services CAD,
,EXG,Mining CAD,171252
,EXS,Mining CAD,598705.5
,EYC,Life Sciences CAD,735144
,FBF,Industrial Products & Services CAD,661545.5
,FMR,Mining CAD,181022.5
,FPC,Mining CAD,17004299.5
,FG,Mining CAD,425323
,FO,Oil & Gas CAD,13331863
,FNC,Mining CAD,4411630.5
,FLGC,Technology CAD,4042396.5
,FGR,Mining CAD,176861
,FRN,Consumer Products & Services CAD,156305.5
,FLX,Mining CAD,
,FIL,Mining CAD,3880993.5
,FDI,Financial Services CAD,180396
,FYL,Mining CAD,269278
,FTEC,Technology CAD,13165964
,F,Mining CAD,12679268.5
,FIX,Mining CAD,60979.5
,FTR,Mining CAD,910346
,FV,Mining CAD,248644
,FSW,Technology CAD,783657
,FWZ,Mining CAD,12327672
,FCA,Real Estate CAD,2851610
,FCD,Real Estate CAD,3996304
,FBX,Mining CAD,587458.5
,FCC,Mining CAD,58774155
,FE,Mining CAD,790798.5
,FGD,Technology CAD,11005820
,FLM,Mining CAD,57598
,FMG,Mining CAD,702212.5
,FUU,Mining CAD,1327180
,STAR,Mining CAD,1210578
,FEX,Mining CAD,624006.5
,FLY,Technology CAD,5440669.5
,FMS,Mining CAD,1770892
,FOM,Mining CAD,4961450.5
,FEN,Oil & Gas CAD,
,FORE.P,CPC CAD,
,FOR,Mining CAD,240288.5
,FMC,Mining CAD,498797.5
,FCF,Financial Services CAD,7365655
,FA,Financial Services CAD,1432194.5
,FP,Comm & Media CAD,67350.5
,FPX,Mining CAD,1057617
,TLK,Technology CAD,115456.5
,FREE,Mining CAD,147427
,FRI,Mining CAD,51626
,FRE,Mining CAD,1502759
,GAZ,Real Estate CAD,830238.5
,FRK,Oil & Gas CAD,663748
,FL,Mining CAD,3803129.5
,FGC,Mining CAD,110185
,FTI,Industrial Products & Services CAD,504536.5
,FMM,Mining CAD,15898
,FURA,Mining CAD,6247765.5
,GBU,Mining CAD,722505
,GNC,Mining CAD,273462.5
,GG,Mining CAD,506826.5
,GAL,Mining CAD,299497.5
,GXL,Mining CAD,375796
,GRI,Mining CAD,183889
,GLW,Mining CAD,352509
,GWM,Mining CAD,1249301.5
,GGI,Mining CAD,76330025
,GSI,Technology CAD,2028763
,GBLT,Clean Technology CAD,966669.5
,GCCC,Mining CAD,134980
,GI,Mining CAD,110066
,GIII,Oil & Gas CAD,5850489.5
,GIS,Mining CAD,2221297.5
,GSP,Mining CAD,2859144.5
,GNT,Mining CAD,22835
,GIX,Mining CAD,646276
,GMA,Mining CAD,1565503.5
,GXR,Oil & Gas CAD,688455.5
,GCR,Mining CAD,97744
,GTC,Mining CAD,41840
,GFG,Mining CAD,3860863.5
,GGL,Mining CAD,70983.5
,GGX,Mining CAD,2566548
,GIGA,Mining CAD,4219024.5
,GB,Consumer Products & Services CAD,62412
,GOK,Technology CAD,3237.5
,GIT,Mining CAD,332493.5
,WDG,Mining CAD,1456871
,GLI,Mining CAD,772845
,GER,Mining CAD,1167762
,GLO,Mining CAD,2842948
,DFS,Technology CAD,687840.5
,GEMC,Mining CAD,2769004
,VGM,Consumer Products & Services CAD,945610
,GLIN.P,CPC CAD,13905
,GMV,Mining CAD,621467.5
,GMN,Mining CAD,29995.5
,GRZ,Mining CAD,2635132
,GLB,Mining CAD,26162
,GBE,Mining CAD,87544
,GCN,Mining CAD,1029638.5
,GRG,Mining CAD,5681259.5
,GOM,Mining CAD,4746179
,GNG,Mining CAD,227165.5
,GNH,Mining CAD,206073
,GPY,Mining CAD,9104552
,GRR,Mining CAD,2762586
,GLDN,Mining CAD,4746189.5
,GGS,Mining CAD,1253320
,GSH,Mining CAD,224395
,GOG,Mining CAD,66095
,GZZ,Mining CAD,1517025
,GOE,Oil & Gas CAD,526528
,GDX,Mining CAD,4694152.5
,GOLD,Mining CAD,19244985.5
,GLD,Mining CAD,75670
,GPLY,Mining CAD,723039.5
,GQC,Mining CAD,8354630
,GXS,Mining CAD,1660334
,GDM,Mining CAD,822846
,GSR,Mining CAD,1716049
,GOT,Mining CAD,1194308.5
,GOOD,Technology CAD,10106595
,GDNP,Clean Technology CAD,616899
,GSS,Mining CAD,147315.5
,GOP,Consumer Products & Services CAD,58397.5
,GXU,Mining CAD,9451872.5
,GWA,Mining CAD,2876499
,GPM,Mining CAD,312850
,GGM,Mining CAD,2879281.5
,GPG,Mining CAD,245088.5
,BUS,Industrial Products & Services CAD,39623970
,GGG,Technology CAD,3369026
,GPH,Mining CAD,5882999
,GRAT,Mining CAD,33507960.5
,GRK,Mining CAD,81154.5
,GR,Mining CAD,300159.5
,GBR,Mining CAD,3570937
,GLK,Mining CAD,483246
,GQ,Mining CAD,231053.5
,GTG,Mining CAD,355047
,GTB,Mining CAD,236734
,GAR,Mining CAD,112368.5
,GRCC.P,CPC CAD,48111
,GVY,Mining CAD,381757.5
,GRB,Clean Technology CAD,1659690.5
,VGN,Mining CAD,1226988
,GNF,Oil & Gas CAD,2115877.5
,GPV,Clean Technology CAD,3400469
,JTR,Consumer Products & Services CAD,21246670
,GVG,Mining CAD,937
,GRC,Financial Services CAD,2461895
,GZD,Mining CAD,457818.5
,GVR,Mining CAD,1742.5
,GSA,Oil & Gas CAD,233963
,ZNG,Mining CAD,1020396
,PGE,Mining CAD,1488823
,GRO,Mining CAD,7676999.5
,GTT,Mining CAD,14413130.5
,GTA,Mining CAD,212522
,GX,Oil & Gas CAD,
,GV,Mining CAD,129152.5
,GUF,Real Estate CAD,41795
,GUG,Mining CAD,739837.5
,GUN,Mining CAD,50971
,GYA,Mining CAD,2052605
,HEO,Clean Technology CAD,2420651.5
,HMT,Real Estate CAD,14150
,HTL,Life Sciences CAD,9574010
,HFC,Financial Services CAD,273757
,HEC,Mining CAD,178283
,HAN,Mining CAD,885055
,HRL,Mining CAD,106137
,HPY,Mining CAD,514996
,HSC.P,CPC CAD,
,HAR,Mining CAD,575279.5
,HVG,Mining CAD,531076
,HVT,Life Sciences CAD,218333428
,KASH,Technology CAD,67562856
,HAW.P,CPC CAD,47019
,HAWK,Mining CAD,156697.5
,HTR,Mining CAD,156510
,HJI,Industrial Products & Services CAD,89341.5
,HRC,Mining CAD,207918.5
,HME,Oil & Gas CAD,1417844
,HEM,Life Sciences CAD,2439696
,HEMP,Consumer Products & Services CAD,41428790.5
,HXC,Mining CAD,7204
,BUZD.P,CPC CAD,
,HBK,Mining CAD,242230.5
,HPI,Mining CAD,29847.5
,HI,Mining CAD,2893552.5
,HVV,Mining CAD,
,HWY,Mining CAD,121607.5
,HRH,Oil & Gas CAD,1421106
,HMI,Mining CAD,227413
,HIT,Consumer Products & Services CAD,8940477.5
,HIVE,Technology CAD,353305975
,HLS,Life Sciences CAD,4996195
,TUF,Mining CAD,8611636.5
,HOPE.P,CPC CAD,
,HPL,Oil & Gas CAD,426034
,HBE,Mining CAD,108765.5
,HPQ,Mining CAD,2158833
,HSI,Technology CAD,1260412
,HTC,Clean Technology CAD,238716
,HUD,Mining CAD,2141491
,HU.P,CPC CAD,10807
,HMX,Mining CAD,1116941
,HOC,Oil & Gas CAD,194851.5
,HEI,Oil & Gas CAD,7541.5
,HUT,Technology CAD,33367854.5
,HZ,Mining CAD,2026836.5
,THCX,Life Sciences CAD,1085107546
,IB,Industrial Products & Services CAD,886088.5
,IBT,Life Sciences CAD,774692.5
,ICC,Life Sciences CAD,136333980
,ICO,Life Sciences CAD,968268.5
,ICM,Mining CAD,16036907.5
,ID,Technology CAD,9817523
,IDM,Mining CAD,2745403
,IRI,Mining CAD,318129
,IKM,Oil & Gas CAD,7753419
,ILA,Technology CAD,1654627.5
,IFX,Industrial Products & Services CAD,2806508
,IDL,Life Sciences CAD,16231.5
,IMR,Mining CAD,2455073
,IMEX,Technology CAD,135365
,IMA,Mining CAD,215671
,IMIN,Technology CAD,297164.5
,IPA,Life Sciences CAD,7784573
,IPT,Mining CAD,6894952
,IEI,Real Estate CAD,788215
,IGP,Consumer Products & Services CAD,444554
,IPG,Mining CAD,291824
,IO,Mining CAD,2674060.5
,ICI.P,CPC CAD,97007
,IGO,Mining CAD,248706.5
,IDI,Mining CAD,241710
,IXI,Mining CAD,27681
,NDVA,Life Sciences CAD,38003329.5
,ILI,Mining CAD,1961776
,IRR,Mining CAD,41432
,IOT,Life Sciences CAD,266627
,MINE,Mining CAD,766275.5
,INP,Consumer Products & Services CAD,11276564.5
,LND,Financial Services CAD,1035927.5
,ITG,Mining CAD,3627623
,ITR,Mining CAD,5965948.5
,IGAM,Technology CAD,795345
,IGX,Life Sciences CAD,980812
,ITM,Technology CAD,2988095.5
,IES,Industrial Products & Services CAD,30303.5
,IVC,Mining CAD,6150
,ICAU,Mining CAD,977222.5
,IBC,Mining CAD,150664
,IC,Mining CAD,84028.5
,IFR,Oil & Gas CAD,4429347
,ILC,Mining CAD,2120726
,IMI,Mining CAD,80672.5
,IMT,Mining CAD,153270.5
,IPD,Consumer Products & Services CAD,96058
,IZZ,Mining CAD,131298.5
,ISS,Mining CAD,630663.5
,SOF,Oil & Gas CAD,
,IZ,Mining CAD,3294045
,ITT,Technology CAD,4189978.5
,IRO,Mining CAD,386079
,INX,Technology CAD,967146
,IVX,Industrial Products & Services CAD,24088
,IVS,Mining CAD,1047417
,GENE,Life Sciences CAD,206279693.5
,IZN,Mining CAD,2085614.5
,IOU,Financial Services CAD,566203
,IPC,Consumer Products & Services CAD,106923.5
,IRC,Mining CAD,59297.5
,IRN.P,CPC CAD,1710
,ISD,Technology CAD,953618.5
,ISO,Mining CAD,2081950
,IFOS,Mining CAD,1305471
,ICL,Financial Services CAD,539587
,IVI,Technology CAD,121988
,JP,Technology CAD,2718873.5
,JADE,Mining CAD,1090208
,JSE,Oil & Gas CAD,3325948
,JFC,Financial Services CAD,401181.5
,JRI,Oil & Gas CAD,
,JG,Mining CAD,1428268
,JSP,Mining CAD,40140
,JAX,Mining CAD,3462676.5
,JDN,Mining CAD,372921
,JZR,Mining CAD,17606
,JTC,Technology CAD,17000
,JCO,Oil & Gas CAD,7738899
,JOR,Mining CAD,1823989
,JUB,Mining CAD,29377
,JUGR,Mining CAD,3099851.5
,JNX,Oil & Gas CAD,2623220.5
,JEC,Oil & Gas CAD,9426
,KTO,Mining CAD,397960
,KNT,Mining CAD,22358724.5
,KZD,Mining CAD,1123829
,KALY,Life Sciences CAD,56423632.5
,KNE,Life Sciences CAD,322753.5
,KAN.P,CPC CAD,9510
,KAP,Mining CAD,134874
,KAR,Mining CAD,901130
,FUND,Technology CAD,1912244
,KDA,Industrial Products & Services CAD,101780.5
,KEN,Mining CAD,2432354
,KLM,Mining CAD,319496.5
,KES,Mining CAD,459801
,KGC,Mining CAD,785281.5
,KFG,Oil & Gas CAD,81975
,KHRN,Life Sciences CAD,6447212
,KGL,Mining CAD,1379093
,KCC,Mining CAD,977225.5
,KGF,Real Estate CAD,76329
,KBG,Mining CAD,1465139
,KNG,Mining CAD,77789.5
,KTR,Mining CAD,5336797
,KIV,Mining CAD,1051689.5
,KG,Mining CAD,4047148.5
,KS,Mining CAD,1801738.5
,KSI,Technology CAD,1330109.5
,KNX,Mining CAD,393538.5
,KMT,Mining CAD,1669981.5
,KBY,Technology CAD,1510
,KTN,Mining CAD,3649542
,PNG,Technology CAD,2761290
,KC,Mining CAD,7710192.5
,KUU,Technology CAD,5983475
,LAB,Mining CAD,930466.5
,LTX,Technology CAD,4366947.5
,LHR,Real Estate CAD,271294.5
,LIR,Mining CAD,34300.5
,LRA,Mining CAD,1375561.5
,LAT,Mining CAD,654864
,LBL,Life Sciences CAD,173917
,LME,Mining CAD,504976
,CTU,Consumer Products & Services CAD,125445.5
,LMGC,Mining CAD,448328.5
,LEM,Mining CAD,5830079.5
,LMD,Life Sciences CAD,1958241
,LPS,Clean Technology CAD,8205280
,LTV,Technology CAD,35768626.5
,LET,Mining CAD,53081
,LXE,Oil & Gas CAD,26878706
,LXG,Life Sciences CAD,8156784
,LG,Financial Services CAD,129064828
,LBC,Mining CAD,397186.5
,LTY,Life Sciences CAD,360645.5
,LBY,Mining CAD,7945918.5
,LIC,Mining CAD,13584301
,LMG,Mining CAD,283287.5
,LM,Consumer Products & Services CAD,295355
,LIO,Mining CAD,2753463
,LBI,Financial Services CAD,48165
,LTE,Technology CAD,8416809
,LNC,Mining CAD,193733
,LITH,Mining CAD,7535536.5
,LEXI,Mining CAD,4469451.5
,LEP,Mining CAD,502593.5
,LDI,Mining CAD,6729668
,LGR,Mining CAD,119295
,LMR,Mining CAD,2965185.5
,LOOP,Technology CAD,165664
,LPC,Financial Services CAD,110090
,LLC,Mining CAD,613676
,LA,Mining CAD,945214.5
,LSC,Mining CAD,12367947.5
,LJ,Mining CAD,1945742.5
,LUM,Mining CAD,9075691
,LEN,Mining CAD,112262.5
,LPK,Mining CAD,1808140
,MC,Mining CAD,8951466
,MMS,Mining CAD,4452812
,BMK,Mining CAD,616128.5
,MCR,Utilities & Pipelines CAD,4799152.5
,MVN,Oil & Gas CAD,5120910.5
,MTT,Mining CAD,99197.5
,MCO,Oil & Gas CAD,905194.5
,MGI,Mining CAD,188188
,MJS,Mining CAD,3611308.5
,MBG,Mining CAD,
,MTH,Mining CAD,344101.5
,MDO,Mining CAD,451566.5
,MN,Mining CAD,3991618.5
,MNX,Financial Services CAD,41283
,MTU,Mining CAD,736061.5
,MGM,Mining CAD,13498413
,MAP,Financial Services CAD,12715
,MWI,Real Estate CAD,16987.5
,DIA,Mining CAD,1596535.5
,SGMA,Mining CAD,1054832.5
,MRL,Oil & Gas CAD,2587830.5
,MFM,Mining CAD,221334.5
,MAE,Mining CAD,2182708.5
,MAH,Oil & Gas CAD,1561911
,MLN,Mining CAD,2169657
,MQX,Oil & Gas CAD,1282434
,MAS,Mining CAD,45823.5
,LLG,Mining CAD,21431088.5
,MCM,Mining CAD,49204.5
,MAT,Mining CAD,373244
,MXX,Industrial Products & Services CAD,2089241.5
,MMX,Mining CAD,2078245
,MXR,Mining CAD,3514609
,MYA,Mining CAD,24618030
,MCS,Mining CAD,72445.5
,MCX,Technology CAD,44308.5
,MBI,Life Sciences CAD,82419.5
,MDL,Mining CAD,891801.5
,MED,Mining CAD,561660.5
,MVP,Technology CAD,678194
,MPH,Life Sciences CAD,16302085
,MFS,Life Sciences CAD,204228.5
,MIR,Life Sciences CAD,190386.5
,MDX,Life Sciences CAD,11223177
,MCU,Mining CAD,2701
,MDV,Mining CAD,189131.5
,MLR,Mining CAD,1203619
,MKR,Mining CAD,1328121
,OEE,Technology CAD,2332656.5
,MUL.P,CPC CAD,
,MNO,Mining CAD,234555
,MRI,Mining CAD,
,MSA,Mining CAD,62154.5
,MTC,Mining CAD,77320.5
,MTX,Mining CAD,148920
,MTA,Mining CAD,5122101.5
,MMG,Mining CAD,2841389
,MTS,Mining CAD,9790503.5
,MET,Oil & Gas CAD,56489
,MEK,Mining CAD,663722
,MTO,Mining CAD,3599363
,MCN,Mining CAD,7409
,MEX,Mining CAD,3359582.5
,MGX.P,CPC CAD,
,MIX,Mining CAD,11387
,MD,Mining CAD,2517735.5
,MMA,Mining CAD,1716237
,MPT,Financial Services CAD,1629476.5
,MVM,Mining CAD,
,GAME,Technology CAD,7518211.5
,ML,Mining CAD,76348990.5
,MRO,Mining CAD,1635658.5
,MLM,Mining CAD,
,MSP,Industrial Products & Services CAD,365429.5
,MGG,Mining CAD,9580526.5
,MMM,Mining CAD,178317
,MOI,Mining CAD,
,MAI,Mining CAD,4302759
,MHI,Mining CAD,19902.5
,MMV,Mining CAD,8934601
,MWX,Mining CAD,11530375.5
,MFX,Mining CAD,1112934
,MCI,Mining CAD,3501800.5
,MSR,Mining CAD,54591
,MIRA.P,CPC CAD,14095
,MAD,Mining CAD,282352
,MRZ,Mining CAD,7979127.5
,MRS,Industrial Products & Services CAD,19890656.5
,MJC.P,CPC CAD,16120
,MKA,Mining CAD,340934
,MLG,Mining CAD,15270491.5
,MOS,Technology CAD,1894644.5
,MBO,Technology CAD,214959.5
,MOL,Oil & Gas CAD,1632654
,MMN,Mining CAD,180612.5
,MQR,Mining CAD,5214784
,YAK,Real Estate CAD,419952.5
,MVI,Mining CAD,52906
,MNY,Mining CAD,373497
,MTZ,Oil & Gas CAD,147057.5
,MON,Mining CAD,277368.5
,MMY,Mining CAD,827826
,MOO,Oil & Gas CAD,871099
,MVY,Technology CAD,1714416.5
,MOX,Mining CAD,1762315.5
,M,Financial Services CAD,5552131
,MTB,Mining CAD,486921
,MCG,Real Estate CAD,84214.5
,MUN,Mining CAD,680201
,MUR,Mining CAD,131308
,MUM,Mining CAD,1296664.5
,MXL,Mining CAD,2317907.5
,NKW,Clean Technology CAD,137823
,N,Life Sciences CAD,85348774.5
,NMI,Mining CAD,5049796.5
,CTZ,Technology CAD,1071538
,NNO,Clean Technology CAD,42629362
,NTS,Technology CAD,5887040.5
,GRA,Clean Technology CAD,5243883.5
,NAP,Mining CAD,312279.5
,NXT,Clean Technology CAD,13675019.5
,META,Life Sciences CAD,80009953.5
,NSP,Consumer Products & Services CAD,18786032
,COO,Clean Technology CAD,171636.5
,NAVN.P,CPC CAD,
,NVY,Mining CAD,20875
,NBU,Mining CAD,
,NLC,Mining CAD,36473708.5
,DASH,Technology CAD,25629369
,NTE,Comm & Media CAD,2939615
,NU,Life Sciences CAD,15704783
,NVM,Mining CAD,297963.5
,BFF,Mining CAD,160826
,NGE,Mining CAD,1965541.5
,NEV,Mining CAD,622105.5
,NZN,Mining CAD,1214100.5
,VDO,Mining CAD,93442
,NAM,Mining CAD,4443335
,LAD,Mining CAD,5787054
,NED,Mining CAD,473098.5
,NDR,Mining CAD,126022
,ENRG,Mining CAD,1873677
,NEM,Mining CAD,251844.5
,NNA,Mining CAD,7992149
,ORO,Mining CAD,32103
,NUAG,Mining CAD,6925406
,NSE,Mining CAD,325488
,NWE,Clean Technology CAD,99064.5
,NW,Mining CAD,544694
,NZ,Oil & Gas CAD,646310
,NER,Mining CAD,6675
,NNP,Real Estate CAD,19706
,NWX,Mining CAD,999239
,NRG,Mining CAD,2584066
,HIP,Life Sciences CAD,1116221111
,NXG,Financial Services CAD,294981
,NXO,Technology CAD,15883118
,NXS,Mining CAD,1447443
,NXR,Real Estate CAD,11593599
,NNX,Mining CAD,64771
,NNN,Mining CAD,1113592
,NIM,Mining CAD,3200922
,NBY,Mining CAD,1281182.5
,NIO,Mining CAD,17153
,NIP,Mining CAD,271391
,NZZ,Mining CAD,4785210.5
,NBL.P,CPC CAD,5393
,NIR,Industrial Products & Services CAD,32234
,NMG,Mining CAD,209217.5
,NOB,Mining CAD,4934580.5
,NRM,Mining CAD,1622085.5
,NOT,Mining CAD,11208710
,NVT,Mining CAD,661048
,NAN,Mining CAD,1582254
,NAR,Mining CAD,630001.5
,NM,Mining CAD,17524664
,NGC,Mining CAD,3433475
,NL,Mining CAD,15359
,NRN,Mining CAD,504681
,SUP,Mining CAD,1449532.5
,UNO,Mining CAD,98405.5
,NEE,Mining CAD,2529170.5
,NFD,Financial Services CAD,161745
,NCX,Mining CAD,586941
,NVV,Financial Services CAD,261481.5
,NWK.P,CPC CAD,34075
,NOU,Mining CAD,7445489.5
,NLH,Life Sciences CAD,729293
,NTQ,Technology CAD,2104417
,NVO,Mining CAD,191617485.5
,NVH,Life Sciences CAD,2061717
,NVI,Technology CAD,1105244
,NGZ,Mining CAD,15397572
,NSX,Mining CAD,14077
,NCI,Technology CAD,1143380.5
,NBVA,Technology CAD,11538304
,NBR,Mining CAD,243049
,NUG,Mining CAD,1820758.5
,NCL.P,CPC CAD,
,NVX,Mining CAD,10542413.5
,NXN,Mining CAD,1881917
,FEO,Mining CAD,494045.5
,OCN,Mining CAD,640034.5
,OVT,Technology CAD,118326.5
,OK,Mining CAD,843380.5
,OLV,Mining CAD,128329
,OMM,Mining CAD,58716.5
,OMNI,Consumer Products & Services CAD,3266102.5
,OML,Industrial Products & Services CAD,1332957
,OIC,Mining CAD,259798.5
,OEG,Industrial Products & Services CAD,294574.5
,OSS,Technology CAD,8386663.5
,OPW,Mining CAD,301204.5
,OOR,Mining CAD,255628
,OEC,Oil & Gas CAD,131440
,ORC,Oil & Gas CAD,4707152
,ORG,Mining CAD,6879911.5
,ORX,Mining CAD,1416127.5
,ORS,Mining CAD,36409.5
,REX,Mining CAD,456217
,ORE,Mining CAD,7996076.5
,ORM,Mining CAD,375239.5
,OG,Consumer Products & Services CAD,532620.5
,OGI,Life Sciences CAD,683106431
,OGO,Consumer Products & Services CAD,607729
,OLA,Mining CAD,10663473.5
,OCO,Mining CAD,1918415
,ONV,Mining CAD,431859
,OSU,Mining CAD,113740.5
,OM,Mining CAD,6222248.5
,OS,Mining CAD,704641
,OOO,Mining CAD,1954965.5
,OVO.P,CPC CAD,
,OCC.P,CPC CAD,
,OY,Oil & Gas CAD,73928.5
,PSQ.P,CPC CAD,102459
,PBS,Life Sciences CAD,27419
,PBM,Mining CAD,49779.5
,BKM,Mining CAD,366213
,PEMC,Mining CAD,379821
,PPM,Mining CAD,430471
,POC,Mining CAD,37436
,PP,Mining CAD,22582
,PEX,Mining CAD,152231
,PAC,Mining CAD,46478633
,PA,Mining CAD,677977.5
,PAD,Mining CAD,421859
,PGZ,Mining CAD,675912.5
,POE,Oil & Gas CAD,2827425.5
,PUC,Mining CAD,522380
,PAN,Mining CAD,638831
,PML,Mining CAD,3893003.5
,PBR,Mining CAD,1929880.5
,PAL,Mining CAD,270003
,PKT,Real Estate CAD,921568.5
,PJT,Industrial Products & Services CAD,45929
,PVF,Financial Services CAD,2779819.5
,PAS,Life Sciences CAD,83387932
,PAT,Technology CAD,195502571.5
,PRH,Industrial Products & Services CAD,31019
,PDP,Life Sciences CAD,3344677
,BEAN,Consumer Products & Services CAD,2201804
,PEEK,Technology CAD,5194006.5
,PX,Mining CAD,409926.5
,GEM,Mining CAD,145400.5
,PTF,Financial Services CAD,647593.5
,PNN,Oil & Gas CAD,685498
,PNO,Oil & Gas CAD,10161215.5
,PEO,Industrial Products & Services CAD,44339994
